,정치단어
8170,"('옌볜', 1)"
8171,"('근로자', 1)"
8172,"('술고래', 1)"
8173,"('강기정', 1)"
8174,"('띠', 1)"
8175,"('송기호', 1)"
8176,"('초등', 1)"
8177,"('리기', 1)"
8178,"('목걸이', 1)"
8179,"('저잣거리', 1)"
8180,"('화이트리스트', 1)"
8181,"('염려', 1)"
8182,"('공해', 1)"
8183,"('벌떼', 1)"
8184,"('매뉴얼', 1)"
8185,"('대하', 1)"
8186,"('자멸', 1)"
8187,"('부적', 1)"
8188,"('격자', 1)"
8189,"('단수', 1)"
8190,"('홍경', 1)"
8191,"('군의관', 1)"
8192,"('트라우마', 1)"
8193,"('식도', 1)"
8194,"('폭동', 1)"
8195,"('기리', 1)"
8196,"('지적재산권', 1)"
8197,"('개월내', 1)"
8198,"('장애물', 1)"
8199,"('사진전', 1)"
8200,"('장의', 1)"
8201,"('마디', 1)"
8202,"('최진희', 1)"
8203,"('사면권', 1)"
8204,"('봄바람', 1)"
8205,"('폐쇄적', 1)"
8206,"('두바이', 1)"
8207,"('야단', 1)"
8208,"('목돈', 1)"
8209,"('요건', 1)"
8210,"('추이', 1)"
8211,"('엿새', 1)"
8212,"('부르주아', 1)"
8213,"('생활양식', 1)"
8214,"('중용', 1)"
8215,"('해역', 1)"
8216,"('임수빈', 1)"
8217,"('도세', 1)"
8218,"('폭풍전야', 1)"
8219,"('격화', 1)"
8220,"('학습', 1)"
8221,"('영원', 1)"
8222,"('혼수', 1)"
8223,"('두기', 1)"
8224,"('괴담', 1)"
8225,"('강좌', 1)"
8226,"('끝판', 1)"
8227,"('온몸', 1)"
8228,"('활약', 1)"
8229,"('이해관계자', 1)"
8230,"('미보', 1)"
8231,"('지상군', 1)"
8232,"('반려', 1)"
8233,"('연방국', 1)"
8234,"('고르바초프', 1)"
8235,"('탑', 1)"
8236,"('정치국원', 1)"
8237,"('직책', 1)"
8238,"('주임', 1)"
8239,"('맹인', 1)"
8240,"('김동오', 1)"
8241,"('요트', 1)"
8242,"('첼로', 1)"
8243,"('명품시계', 1)"
8244,"('골동품', 1)"
8245,"('매각', 1)"
8246,"('주초', 1)"
8247,"('로만', 1)"
8248,"('연방', 1)"
8249,"('지도력', 1)"
8250,"('거주', 1)"
8251,"('용광로', 1)"
8252,"('다주', 1)"
8253,"('택정', 1)"
8254,"('세현', 1)"
8255,"('선사', 1)"
8256,"('후당', 1)"
8257,"('김병관', 1)"
8258,"('획기', 1)"
8259,"('흐트러뜨리', 1)"
8260,"('특급', 1)"
8261,"('원자로', 1)"
8262,"('김명일', 1)"
8263,"('행안부', 1)"
8264,"('정통부', 1)"
8265,"('체험', 1)"
8266,"('변혁', 1)"
8267,"('투항', 1)"
8268,"('자숙', 1)"
8269,"('구치소', 1)"
8270,"('사전통지', 1)"
8271,"('열쇠', 1)"
8272,"('가스', 1)"
8273,"('파병', 1)"
8274,"('태규', 1)"
8275,"('루스벨트', 1)"
8276,"('신의', 1)"
8277,"('심경', 1)"
8278,"('도운', 1)"
8279,"('경제원', 1)"
8280,"('멀쩡', 1)"
8281,"('변곡점', 1)"
8282,"('기차', 1)"
8283,"('김용현', 1)"
8284,"('군부독재', 1)"
8285,"('망상', 1)"
8286,"('이스타항공', 1)"
8287,"('장성민', 1)"
8288,"('본론', 1)"
8289,"('돕기', 1)"
8290,"('목격', 1)"
8291,"('가능케', 1)"
8292,"('패스트푸드', 1)"
8293,"('이보', 1)"
8294,"('잠행', 1)"
8295,"('잔디', 1)"
8296,"('키신저', 1)"
8297,"('브레진스키', 1)"
8298,"('번진', 1)"
8299,"('히든카드', 1)"
8300,"('협연', 1)"
8301,"('이서', 1)"
8302,"('조각', 1)"
8303,"('호찌민', 1)"
8304,"('인류', 1)"
8305,"('대이동', 1)"
8306,"('양구', 1)"
8307,"('위수', 1)"
8308,"('일베', 1)"
8309,"('폐쇄할', 1)"
8310,"('뼘', 1)"
8311,"('폐정', 1)"
8312,"('엄단해', 1)"
8313,"('육군훈련소', 1)"
8314,"('생활환경', 1)"
8315,"('공기청정기', 1)"
8316,"('레이디', 1)"
8317,"('가가', 1)"
8318,"('저리', 1)"
8319,"('성조', 1)"
8320,"('군통', 1)"
8321,"('주군', 1)"
8322,"('인두', 1)"
8323,"('겁', 1)"
8324,"('야수', 1)"
8325,"('구한국', 1)"
8326,"('거머', 1)"
8327,"('결선투표제', 1)"
8328,"('기상청', 1)"
8329,"('접속', 1)"
8330,"('해주', 1)"
8331,"('무척', 1)"
8332,"('영웅', 1)"
8333,"('분리수거', 1)"
8334,"('사회자', 1)"
8335,"('애창', 1)"
8336,"('보폭', 1)"
8337,"('통장', 1)"
8338,"('사유재산제', 1)"
8339,"('실버', 1)"
8340,"('응모', 1)"
8341,"('김희', 1)"
8342,"('일원', 1)"
8343,"('자주권', 1)"
8344,"('파시스트', 1)"
8345,"('흔드', 1)"
8346,"('질서', 1)"
8347,"('길성', 1)"
8348,"('격식', 1)"
8349,"('부작', 1)"
8350,"('초비상', 1)"
8351,"('국민소환제', 1)"
8352,"('서현', 1)"
8353,"('셈법', 1)"
8354,"('내부고발자', 1)"
8355,"('정대유', 1)"
8356,"('정리해고', 1)"
8357,"('배심원', 1)"
8358,"('부마항쟁', 1)"
8359,"('천정배', 1)"
8360,"('할리우드', 1)"
8361,"('액션', 1)"
8362,"('어음', 1)"
8363,"('반칙', 1)"
8364,"('선곡', 1)"
8365,"('노트북', 1)"
8366,"('샌프란시스코', 1)"
8367,"('조용필', 1)"
8368,"('이선희', 1)"
8369,"('시보', 1)"
8370,"('도덕', 1)"
8371,"('대별', 1)"
8372,"('특징', 1)"
8373,"('론스타', 1)"
8374,"('세도', 1)"
8375,"('말살', 1)"
8376,"('기념물', 1)"
8377,"('군사시설', 1)"
8378,"('초토화', 1)"
8379,"('출고', 1)"
8380,"('금메달', 1)"
8381,"('의현', 1)"
8382,"('핀란드', 1)"
8383,"('욕구', 1)"
8384,"('돌파구', 1)"
8385,"('권연', 1)"
8386,"('삼권분립', 1)"
8387,"('운보', 1)"
8388,"('김기창', 1)"
8389,"('이병', 1)"
8390,"('방문진', 1)"
8391,"('아태', 1)"
8392,"('위태', 1)"
8393,"('메이', 1)"
8394,"('품격', 1)"
8395,"('예절', 1)"
8396,"('출퇴근', 1)"
8397,"('문단', 1)"
8398,"('김현', 1)"
8399,"('청년실업', 1)"
8400,"('오줌', 1)"
8401,"('누기', 1)"
8402,"('스톡홀름', 1)"
8403,"('투성이', 1)"
8404,"('은공', 1)"
8405,"('궁', 1)"
8406,"('방기', 1)"
8407,"('탈선', 1)"
8408,"('훈풍', 1)"
8409,"('한주', 1)"
8410,"('대망', 1)"
8411,"('고성만', 1)"
8412,"('로이스', 1)"
8413,"('호킹', 1)"
8414,"('인과', 1)"
8415,"('설리번', 1)"
8416,"('뻘쭘', 1)"
8417,"('잉태', 1)"
8418,"('기네스북', 1)"
8419,"('일념', 1)"
8420,"('최흥', 1)"
8421,"('힐링', 1)"
8422,"('트럴', 1)"
8423,"('부지', 1)"
8424,"('정보통', 1)"
8425,"('꿰', 1)"
8426,"('매파', 1)"
8427,"('블랙홀', 1)"
8428,"('방아쇠', 1)"
8429,"('한자어', 1)"
8430,"('배심', 1)"
8431,"('시내버스', 1)"
8432,"('적격', 1)"
8433,"('뺨', 1)"
8434,"('폭압', 1)"
8435,"('연초', 1)"
8436,"('주승현', 1)"
8437,"('고난', 1)"
8438,"('행군', 1)"
8439,"('몸부림', 1)"
8440,"('용산기지', 1)"
8441,"('몇', 1)"
8442,"('인치', 1)"
8443,"('알리바이', 1)"
8444,"('매번', 1)"
8445,"('야유', 1)"
8446,"('탄약통', 1)"
8447,"('요강', 1)"
8448,"('심사숙고', 1)"
8449,"('극찬', 1)"
8450,"('사견', 1)"
8451,"('그르쳐', 1)"
8452,"('입대', 1)"
8453,"('방송사고', 1)"
8454,"('스텔스기', 1)"
8455,"('침공', 1)"
8456,"('비상등', 1)"
8457,"('용의자', 1)"
8458,"('김태우', 1)"
8459,"('풀기', 1)"
8460,"('번번이', 1)"
8461,"('미치광이', 1)"
8462,"('노망', 1)"
8463,"('늙은이', 1)"
8464,"('전서', 1)"
8465,"('들쭉날쭉', 1)"
8466,"('빼주', 1)"
8467,"('이혼', 1)"
8468,"('부인과', 1)"
8469,"('코레일네트웍스', 1)"
8470,"('코리안', 1)"
8471,"('급등', 1)"
8472,"('얼음장', 1)"
8473,"('전향', 1)"
8474,"('남북문제', 1)"
8475,"('그릇', 1)"
8476,"('황찬현', 1)"
8477,"('엔씨소프트', 1)"
8478,"('사외이사', 1)"
8479,"('남침', 1)"
8480,"('샤프', 1)"
8481,"('파로', 1)"
8482,"('숙성', 1)"
8483,"('여유', 1)"
8484,"('므누신', 1)"
8485,"('일병', 1)"
8486,"('교재', 1)"
8487,"('공로', 1)"
8488,"('술술', 1)"
8489,"('촛불시위', 1)"
8490,"('진압', 1)"
8491,"('상습', 1)"
8492,"('최성준', 1)"
8493,"('유훈', 1)"
8494,"('택', 1)"
8495,"('재시', 1)"
8496,"('아빠', 1)"
8497,"('히든', 1)"
8498,"('리다', 1)"
8499,"('언쟁', 1)"
8500,"('행방', 1)"
8501,"('묘연', 1)"
8502,"('이목', 1)"
8503,"('전적', 1)"
8504,"('경영인', 1)"
8505,"('성도착', 1)"
8506,"('명소', 1)"
8507,"('손색', 1)"
8508,"('워쩌자', 1)"
8509,"('그랬댜', 1)"
8510,"('김보름', 1)"
8511,"('박지우', 1)"
8512,"('에릭', 1)"
8513,"('슈밋', 1)"
8514,"('부로', 1)"
8515,"('도지', 1)"
8516,"('우희', 1)"
8517,"('신원식', 1)"
8518,"('폐암', 1)"
8519,"('약', 1)"
8520,"('천시', 1)"
8521,"('우대', 1)"
8522,"('임해', 1)"
8523,"('본사', 1)"
8524,"('객기', 1)"
8525,"('발판', 1)"
8526,"('묵적', 1)"
8527,"('밀봉', 1)"
8528,"('안고', 1)"
8529,"('윤덕민', 1)"
8530,"('적화통일', 1)"
8531,"('양원제', 1)"
8532,"('거인', 1)"
8533,"('연구개발', 1)"
8534,"('방사포', 1)"
8535,"('포격때', 1)"
8536,"('노사모', 1)"
8537,"('주먹', 1)"
8538,"('한국은행', 1)"
8539,"('비즈니스', 1)"
8540,"('성비', 1)"
8541,"('국한', 1)"
8542,"('네덜란드', 1)"
8543,"('사법심사', 1)"
8544,"('출몰', 1)"
8545,"('힘자랑', 1)"
8546,"('잇속', 1)"
8547,"('탄저', 1)"
8548,"('백신', 1)"
8549,"('처지', 1)"
8550,"('건국절', 1)"
8551,"('쐐기', 1)"
8552,"('일본정부', 1)"
8553,"('참수', 1)"
8554,"('브라질', 1)"
8555,"('쉿', 1)"
8556,"('초치', 1)"
8557,"('친위대', 1)"
8558,"('단언', 1)"
8559,"('유리천장', 1)"
8560,"('끼리끼리', 1)"
8561,"('묵비권', 1)"
8562,"('행랑', 1)"
8563,"('출석요구서', 1)"
8564,"('안쪽', 1)"
8565,"('김성곤', 1)"
8566,"('국가보훈처', 1)"
8567,"('중개업', 1)"
8568,"('똑', 1)"
8569,"('워커힐', 1)"
8570,"('프레지', 1)"
8571,"('덴셜', 1)"
8572,"('스위트룸', 1)"
8573,"('아무나', 1)"
8574,"('에어시티', 1)"
8575,"('평등', 1)"
8576,"('매출원가', 1)"
8577,"('흑자', 1)"
8578,"('절감', 1)"
8579,"('온종일', 1)"
8580,"('여성인권', 1)"
8581,"('꿍', 1)"
8582,"('유라', 1)"
8583,"('겜린', 1)"
8584,"('사비', 1)"
8585,"('스파이', 1)"
8586,"('후커', 1)"
8587,"('할복', 1)"
8588,"('스케이트장', 1)"
8589,"('컬링', 1)"
8590,"('재일', 1)"
8591,"('우의', 1)"
8592,"('일삼', 1)"
8593,"('괴벨스', 1)"
8594,"('엑소', 1)"
8595,"('씨엘', 1)"
8596,"('치욕', 1)"
8597,"('정차', 1)"
8598,"('그땐', 1)"
8599,"('가량', 1)"
8600,"('박스', 1)"
8601,"('쥐구멍', 1)"
8602,"('샛길', 1)"
8603,"('연좌농성', 1)"
8604,"('스노보드', 1)"
8605,"('대남공작', 1)"
8606,"('센스', 1)"
8607,"('대한항공', 1)"
8608,"('비즈니스석', 1)"
8609,"('댄스파티', 1)"
8610,"('치달', 1)"
8611,"('바닷물', 1)"
8612,"('마르', 1)"
8613,"('나이지리아', 1)"
8614,"('이인', 1)"
8615,"('유대교', 1)"
8616,"('코셔', 1)"
8617,"('와인', 1)"
8618,"('우애', 1)"
8619,"('건배', 1)"
8620,"('커머스', 1)"
8621,"('황해도', 1)"
8622,"('사리원', 1)"
8623,"('재판소', 1)"
8624,"('속출', 1)"
8625,"('함승희', 1)"
8626,"('휴대', 1)"
8627,"('하사', 1)"
8628,"('목함지뢰', 1)"
8629,"('허둥지둥', 1)"
8630,"('리시', 1)"
8631,"('직거래', 1)"
8632,"('미끄럼', 1)"
8633,"('근원', 1)"
8634,"('법제처장', 1)"
8635,"('과도기', 1)"
8636,"('목함', 1)"
8637,"('이사회', 1)"
8638,"('모욕감', 1)"
8639,"('보수당', 1)"
8640,"('상춘', 1)"
8641,"('금기', 1)"
8642,"('부스럼', 1)"
8643,"('신영균', 1)"
8644,"('장학금', 1)"
8645,"('마찰', 1)"
8646,"('쭉', 1)"
8647,"('김정철', 1)"
8648,"('득남', 1)"
8649,"('사관생도', 1)"
8650,"('교제', 1)"
8651,"('차만', 1)"
8652,"('은메달', 1)"
8653,"('추월', 1)"
8654,"('통가', 1)"
8655,"('사이클론', 1)"
8656,"('상존', 1)"
8657,"('사이버사령부', 1)"
8658,"('경원선', 1)"
8659,"('강제추행', 1)"
8660,"('강등', 1)"
8661,"('루프트한자', 1)"
8662,"('현무', 1)"
8663,"('설계도', 1)"
8664,"('리앙쿠르', 1)"
8665,"('암초', 1)"
8666,"('미적', 1)"
8667,"('대자', 1)"
8668,"('계주', 1)"
8669,"('수임', 1)"
8670,"('신차', 1)"
8671,"('부평', 1)"
8672,"('중립성', 1)"
8673,"('이건희', 1)"
8674,"('쓰시', 1)"
8675,"('실사', 1)"
8676,"('반증', 1)"
8677,"('수퍼히어로', 1)"
8678,"('아쿠아', 1)"
8679,"('결연', 1)"
8680,"('그레이', 1)"
8681,"('다도', 1)"
8682,"('차민규', 1)"
8683,"('박주현', 1)"
8684,"('이상돈', 1)"
8685,"('정숙', 1)"
8686,"('불합리', 1)"
8687,"('즉생', 1)"
8688,"('이상화', 1)"
8689,"('스켈레톤', 1)"
8690,"('묘소', 1)"
8691,"('굴레', 1)"
8692,"('뮌헨', 1)"
8693,"('브레이커', 1)"
8694,"('김민석', 1)"
8695,"('매국', 1)"
8696,"('정의화', 1)"
8697,"('동구', 1)"
8698,"('스트레스', 1)"
8699,"('남녀', 1)"
8700,"('자원봉사자', 1)"
8701,"('가성', 1)"
8702,"('불꽃놀이', 1)"
8703,"('윤성빈', 1)"
8704,"('연휴', 1)"
8705,"('미드', 1)"
8706,"('웨스트윙', 1)"
8707,"('하우스', 1)"
8708,"('오브', 1)"
8709,"('생존자', 1)"
8710,"('강추', 1)"
8711,"('예선', 1)"
8712,"('겹친', 1)"
8713,"('이모', 1)"
8714,"('요동', 1)"
8715,"('라트비아', 1)"
8716,"('특급작전', 1)"
8717,"('대미', 1)"
8718,"('후안', 1)"
8719,"('무치', 1)"
8720,"('얼룩', 1)"
8721,"('귀향', 1)"
8722,"('겨울철', 1)"
8723,"('층간소음', 1)"
8724,"('진작', 1)"
8725,"('코츠', 1)"
8726,"('햇볕', 1)"
8727,"('만족감', 1)"
8728,"('교추협', 1)"
8729,"('곡목', 1)"
8730,"('박찬우', 1)"
8731,"('신세대', 1)"
8732,"('우상화', 1)"
8733,"('재방송', 1)"
8734,"('길트기', 1)"
8735,"('광명성', 1)"
8736,"('가려진', 1)"
8737,"('영창', 1)"
8738,"('박종희', 1)"
8739,"('워홀', 1)"
8740,"('수감', 1)"
8741,"('유니스트', 1)"
8742,"('사당', 1)"
8743,"('지리', 1)"
8744,"('멸렬', 1)"
8745,"('창제', 1)"
8746,"('단보', 1)"
8747,"('난동', 1)"
8748,"('터널', 1)"
8749,"('지하차도', 1)"
8750,"('상당', 1)"
8751,"('여객기', 1)"
8752,"('최병국', 1)"
8753,"('김현아', 1)"
8754,"('훈풍타', 1)"
8755,"('손해배상', 1)"
8756,"('가식', 1)"
8757,"('독창', 1)"
8758,"('앙코르', 1)"
8759,"('수지', 1)"
8760,"('평앙', 1)"
8761,"('스킨십', 1)"
8762,"('인민배우', 1)"
8763,"('리영호', 1)"
8764,"('홍위병', 1)"
8765,"('방위산업', 1)"
8766,"('진흥', 1)"
8767,"('송승환', 1)"
8768,"('총감독', 1)"
8769,"('새장', 1)"
8770,"('황태', 1)"
8771,"('칠레', 1)"
8772,"('출입구', 1)"
8773,"('롯데', 1)"
8774,"('건축', 1)"
8775,"('미디어아트', 1)"
8776,"('역차별', 1)"
8777,"('성화', 1)"
8778,"('일부러', 1)"
8779,"('억지로', 1)"
8780,"('청록색', 1)"
8781,"('회식', 1)"
8782,"('전민주', 1)"
8783,"('황주홍', 1)"
8784,"('무책임', 1)"
8785,"('화성', 1)"
8786,"('봉숭아학당', 1)"
8787,"('팝송', 1)"
8788,"('메들리', 1)"
8789,"('전야', 1)"
8790,"('제스쳐', 1)"
8791,"('예년', 1)"
8792,"('무더기', 1)"
8793,"('최소한', 1)"
8794,"('정형식', 1)"
8795,"('박준영', 1)"
8796,"('보선송', 1)"
8797,"('징역형', 1)"
8798,"('애애', 1)"
8799,"('각축', 1)"
8800,"('입촌', 1)"
8801,"('총독', 1)"
8802,"('망각', 1)"
8803,"('인제스피디움', 1)"
8804,"('핸드백', 1)"
8805,"('샤넬', 1)"
8806,"('도선사', 1)"
8807,"('동족', 1)"
8808,"('광대', 1)"
8809,"('해공', 1)"
8810,"('부양정', 1)"
8811,"('졸개', 1)"
8812,"('테이프', 1)"
8813,"('직위해제', 1)"
8814,"('에어쇼', 1)"
8815,"('블랙이글스', 1)"
8816,"('활주로', 1)"
8817,"('집유', 1)"
8818,"('도미', 1)"
8819,"('노식', 1)"
8820,"('김일', 1)"
8821,"('삐걱', 1)"
8822,"('연한', 1)"
8823,"('이석현', 1)"
8824,"('염', 1)"
8825,"('집행유예', 1)"
8826,"('전송', 1)"
8827,"('뱃길', 1)"
8828,"('터주', 1)"
8829,"('한밤중', 1)"
8830,"('노리', 1)"
8831,"('일본인', 1)"
8832,"('김원홍', 1)"
8833,"('종북', 1)"
8834,"('지척', 1)"
8835,"('직속', 1)"
8836,"('대답', 1)"
8837,"('패거리', 1)"
8838,"('궤변', 1)"
8839,"('조셉윤', 1)"
8840,"('특임', 1)"
8841,"('악명', 1)"
8842,"('미주', 1)"
8843,"('신동빈', 1)"
8844,"('대리인', 1)"
8845,"('신동주', 1)"
8846,"('남하', 1)"
8847,"('일리', 1)"
8848,"('제윤경', 1)"
8849,"('는걸', 1)"
8850,"('군절', 1)"
8851,"('벙커', 1)"
8852,"('토마호크', 1)"
8853,"('증강', 1)"
8854,"('피싱', 1)"
8855,"('메일', 1)"
8856,"('진주의료원', 1)"
8857,"('폐업', 1)"
8858,"('걸레', 1)"
8859,"('비밀요원', 1)"
8860,"('분란', 1)"
8861,"('소방시설', 1)"
8862,"('시공', 1)"
8863,"('안대', 1)"
8864,"('콤', 1)"
8865,"('의석', 1)"
8866,"('유신헌법', 1)"
8867,"('잔재', 1)"
8868,"('대못', 1)"
8869,"('실조', 1)"
8870,"('코이카', 1)"
8871,"('최재형', 1)"
8872,"('편승', 1)"
8873,"('참여정부', 1)"
8874,"('아디다스', 1)"
8875,"('운동복', 1)"
8876,"('주행', 1)"
8877,"('수소차', 1)"
8878,"('경부', 1)"
8879,"('대시', 1)"
8880,"('참고자료', 1)"
8881,"('찮', 1)"
8882,"('박금옥', 1)"
8883,"('해구해', 1)"
8884,"('나포', 1)"
8885,"('김승연', 1)"
8886,"('품질', 1)"
8887,"('관람객', 1)"
8888,"('전술핵', 1)"
8889,"('내무반', 1)"
8890,"('저해', 1)"
8891,"('아시아나', 1)"
8892,"('동업', 1)"
8893,"('워싱턴포스트', 1)"
8894,"('원화', 1)"
8895,"('안달', 1)"
8896,"('손기웅', 1)"
8897,"('초등생', 1)"
8898,"('꽃제비', 1)"
8899,"('사사건건', 1)"
8900,"('수작', 1)"
8901,"('순환', 1)"
8902,"('오케이', 1)"
8903,"('설선물', 1)"
8904,"('재민', 1)"
8905,"('일변도', 1)"
8906,"('초대장', 1)"
8907,"('전하라', 1)"
8908,"('키스트', 1)"
8909,"('완결', 1)"
8910,"('물든', 1)"
8911,"('묵힌', 1)"
8912,"('소방법', 1)"
8913,"('원희목', 1)"
8914,"('름', 1)"
8915,"('샤워', 1)"
8916,"('파편', 1)"
8917,"('연다', 1)"
8918,"('줄어드', 1)"
8919,"('청약', 1)"
8920,"('아부', 1)"
8921,"('북남', 1)"
8922,"('최교일', 1)"
8923,"('의류', 1)"
8924,"('불감증', 1)"
8925,"('서주', 1)"
8926,"('한겨레신문', 1)"
8927,"('달랑', 1)"
8928,"('분쇄', 1)"
8929,"('처법', 1)"
8930,"('금융시장', 1)"
8931,"('형성', 1)"
8932,"('원죄', 1)"
8933,"('본색', 1)"
8934,"('회송', 1)"
8935,"('상치', 1)"
8936,"('게이트', 1)"
8937,"('한겨레', 1)"
8938,"('국민당', 1)"
8939,"('위군', 1)"
8940,"('통행료', 1)"
8941,"('남남', 1)"
8942,"('정쟁거리', 1)"
8943,"('찬물', 1)"
8944,"('당황', 1)"
8945,"('횡령', 1)"
8946,"('산란', 1)"
8947,"('농가', 1)"
8948,"('초동', 1)"
8949,"('기후', 1)"
8950,"('봉변', 1)"
8951,"('전광판', 1)"
8952,"('둘째', 1)"
8953,"('달동', 1)"
8954,"('안느', 1)"
8955,"('화재현장', 1)"
8956,"('기비', 1)"
8957,"('혜원', 1)"
8958,"('헛소리', 1)"
8959,"('모친상', 1)"
8960,"('태안군', 1)"
8961,"('합성사진', 1)"
8962,"('공업', 1)"
8963,"('리나', 1)"
8964,"('표방', 1)"
8965,"('요술', 1)"
8966,"('영하', 1)"
8967,"('국립현충원', 1)"
8968,"('콤플렉스', 1)"
8969,"('진천', 1)"
8970,"('국가대표', 1)"
8971,"('선수촌', 1)"
8972,"('꽃다발', 1)"
8973,"('소감', 1)"
8974,"('김경협', 1)"
8975,"('인연', 1)"
8976,"('출입국', 1)"
8977,"('입김', 1)"
8978,"('수원시', 1)"
8979,"('창단', 1)"
8980,"('상좌', 1)"
8981,"('이상득', 1)"
8982,"('중환자실', 1)"
8983,"('타이밍', 1)"
8984,"('주마가편', 1)"
8985,"('종신형', 1)"
8986,"('입법조사처', 1)"
8987,"('그게', 1)"
8988,"('태운', 1)"
8989,"('마욘', 1)"
8990,"('화산', 1)"
8991,"('엘', 1)"
8992,"('시티', 1)"
8993,"('타임스퀘어', 1)"
8994,"('재일동포', 1)"
8995,"('조리', 1)"
8996,"('신생아', 1)"
8997,"('감염', 1)"
8998,"('민사', 1)"
8999,"('청안', 1)"
9000,"('소각', 1)"
9001,"('차후', 1)"
9002,"('심중', 1)"
9003,"('쇼잉', 1)"
9004,"('야단법석', 1)"
9005,"('업주', 1)"
9006,"('음향', 1)"
9007,"('기기', 1)"
9008,"('메이어', 1)"
9009,"('사운드', 1)"
9010,"('포청천', 1)"
9011,"('딱지', 1)"
9012,"('떡', 1)"
9013,"('무너', 1)"
9014,"('편집', 1)"
9015,"('캄보디아', 1)"
9016,"('중고생', 1)"
9017,"('망언', 1)"
9018,"('특별대우', 1)"
9019,"('혁파', 1)"
9020,"('첩', 1)"
9021,"('격화되', 1)"
9022,"('운전면허', 1)"
9023,"('화형식', 1)"
9024,"('온통', 1)"
9025,"('도배', 1)"
9026,"('위험성', 1)"
9027,"('도급', 1)"
9028,"('집기', 1)"
9029,"('공연장', 1)"
9030,"('하하', 1)"
9031,"('체코', 1)"
9032,"('프라하', 1)"
9033,"('윤용', 1)"
9034,"('황영조', 1)"
9035,"('체육관', 1)"
9036,"('환경보전', 1)"
9037,"('니시', 1)"
9038,"('모피', 1)"
9039,"('목도리', 1)"
9040,"('도라산', 1)"
9041,"('단가', 1)"
9042,"('유니폼', 1)"
9043,"('평창동계올림픽', 1)"
9044,"('분별', 1)"
9045,"('측은', 1)"
9046,"('악설', 1)"
9047,"('알비노', 1)"
9048,"('말라리아', 1)"
9049,"('토크', 1)"
9050,"('닭', 1)"
9051,"('휘둘린', 1)"
9052,"('박홍근', 1)"
9053,"('시세', 1)"
9054,"('혈액형', 1)"
9055,"('유사', 1)"
9056,"('분할', 1)"
9057,"('인민보안성', 1)"
9058,"('식료품', 1)"
9059,"('면술', 1)"
9060,"('창작', 1)"
9061,"('예술인', 1)"
9062,"('앙금', 1)"
9063,"('생기지', 1)"
9064,"('대표팀', 1)"
