,사회단어
13094,"('매파', 1)"
13095,"('지표', 1)"
13096,"('초본', 1)"
13097,"('계모', 1)"
13098,"('허동수', 1)"
13099,"('우보', 1)"
13100,"('저장', 1)"
13101,"('정무', 1)"
13102,"('망시민', 1)"
13103,"('가라', 1)"
13104,"('초읽기', 1)"
13105,"('플랜', 1)"
13106,"('이해영', 1)"
13107,"('안마방', 1)"
13108,"('천신일', 1)"
13109,"('최시중', 1)"
13110,"('빨', 1)"
13111,"('한재영', 1)"
13112,"('삼은', 1)"
13113,"('비례대표', 1)"
13114,"('호동', 1)"
13115,"('여론재판', 1)"
13116,"('정가', 1)"
13117,"('중매', 1)"
13118,"('한준', 1)"
13119,"('청계재단', 1)"
13120,"('사무국', 1)"
13121,"('전문대', 1)"
13122,"('진술서', 1)"
13123,"('민법', 1)"
13124,"('주물', 1)"
13125,"('지금껏', 1)"
13126,"('뒷간', 1)"
13127,"('국가대표팀', 1)"
13128,"('김영진', 1)"
13129,"('국현', 1)"
13130,"('의원님', 1)"
13131,"('문정인', 1)"
13132,"('독수리', 1)"
13133,"('무관용', 1)"
13134,"('잠자리', 1)"
13135,"('휴강', 1)"
13136,"('반추', 1)"
13137,"('희단', 1)"
13138,"('소유자', 1)"
13139,"('오송', 1)"
13140,"('선로', 1)"
13141,"('병목', 1)"
13142,"('도쿄올림픽', 1)"
13143,"('홍범도', 1)"
13144,"('흉상', 1)"
13145,"('용철', 1)"
13146,"('플러스', 1)"
13147,"('카길', 1)"
13148,"('생명과학', 1)"
13149,"('유한', 1)"
13150,"('정성헌', 1)"
13151,"('새마을운동', 1)"
13152,"('강신', 1)"
13153,"('붕', 1)"
13154,"('부칙', 1)"
13155,"('봉은사', 1)"
13156,"('삼거리', 1)"
13157,"('농심배', 1)"
13158,"('철기', 1)"
13159,"('페이스메이커', 1)"
13160,"('전명규', 1)"
13161,"('일파', 1)"
13162,"('최기선', 1)"
13163,"('김병근', 1)"
13164,"('홀린', 1)"
13165,"('신동', 1)"
13166,"('박영', 1)"
13167,"('정월', 1)"
13168,"('휘영청', 1)"
13169,"('화학무기', 1)"
13170,"('커넥션', 1)"
13171,"('천만', 1)"
13172,"('웹툰작가', 1)"
13173,"('친고죄', 1)"
13174,"('최용민', 1)"
13175,"('저수리', 1)"
13176,"('대주교', 1)"
13177,"('쾌락', 1)"
13178,"('예정자', 1)"
13179,"('엄지영', 1)"
13180,"('박철규', 1)"
13181,"('김병식', 1)"
13182,"('정창화', 1)"
13183,"('강은경', 1)"
13184,"('심규선', 1)"
13185,"('혜리', 1)"
13186,"('신영', 1)"
13187,"('김상범', 1)"
13188,"('대보', 1)"
13189,"('과로', 1)"
13190,"('탈피', 1)"
13191,"('걱정거리', 1)"
13192,"('김유신', 1)"
13193,"('종신', 1)"
13194,"('집권', 1)"
13195,"('수호', 1)"
13196,"('뚝뚝', 1)"
13197,"('광해', 1)"
13198,"('주광덕', 1)"
13199,"('논고', 1)"
13200,"('문전', 1)"
13201,"('고함', 1)"
13202,"('나라장터', 1)"
13203,"('전현무', 1)"
13204,"('한혜진', 1)"
13205,"('아주', 1)"
13206,"('최율', 1)"
13207,"('이상택', 1)"
13208,"('매일신문', 1)"
13209,"('이루', 1)"
13210,"('레슬링', 1)"
13211,"('이미연', 1)"
13212,"('간수', 1)"
13213,"('에레브', 1)"
13214,"('교황대사', 1)"
13215,"('봉래동', 1)"
13216,"('호이안', 1)"
13217,"('년새', 1)"
13218,"('나초', 1)"
13219,"('향신료', 1)"
13220,"('코친', 1)"
13221,"('동방', 1)"
13222,"('베니스', 1)"
13223,"('알레피', 1)"
13224,"('홀리', 1)"
13225,"('홀릭', 1)"
13226,"('반영구', 1)"
13227,"('수족관', 1)"
13228,"('파인애플', 1)"
13229,"('석회암', 1)"
13230,"('만좌', 1)"
13231,"('햇살', 1)"
13232,"('종팀', 1)"
13233,"('드라큘라', 1)"
13234,"('브란', 1)"
13235,"('중세', 1)"
13236,"('소금', 1)"
13237,"('발칸', 1)"
13238,"('루마니아', 1)"
13239,"('요구르트', 1)"
13240,"('불가리아', 1)"
13241,"('양적', 1)"
13242,"('편중', 1)"
13243,"('로마', 1)"
13244,"('때론', 1)"
13245,"('진영', 1)"
13246,"('역사관', 1)"
13247,"('세무사', 1)"
13248,"('합승', 1)"
13249,"('전범', 1)"
13250,"('특별대우', 1)"
13251,"('하용', 1)"
13252,"('어진', 1)"
13253,"('번작', 1)"
13254,"('장현', 1)"
13255,"('피선', 1)"
13256,"('유명인', 1)"
13257,"('천주교인권위', 1)"
13258,"('활동가', 1)"
13259,"('작전명', 1)"
13260,"('조용중', 1)"
13261,"('송금', 1)"
13262,"('여통', 1)"
13263,"('처방전', 1)"
13264,"('기록물', 1)"
13265,"('가톨릭', 1)"
13266,"('억지로', 1)"
13267,"('덕소', 1)"
13268,"('해비타트', 1)"
13269,"('대물', 1)"
13270,"('학번', 1)"
13271,"('펫숍', 1)"
13272,"('신작', 1)"
13273,"('웬즈데이', 1)"
13274,"('제작발표회', 1)"
13275,"('정희섭', 1)"
13276,"('김승재', 1)"
13277,"('어스', 1)"
13278,"('연아', 1)"
13279,"('준환', 1)"
13280,"('진달래꽃', 1)"
13281,"('넥타이', 1)"
13282,"('행운', 1)"
13283,"('주네', 1)"
13284,"('친북', 1)"
13285,"('투사', 1)"
13286,"('박주봉', 1)"
13287,"('중소기업옴부즈만', 1)"
13288,"('폐막식', 1)"
13289,"('후쿠시마', 1)"
13290,"('화환', 1)"
13291,"('취직', 1)"
13292,"('자본금', 1)"
13293,"('상조', 1)"
13294,"('소나무', 1)"
13295,"('사진가', 1)"
13296,"('배병우', 1)"
13297,"('먹잇감', 1)"
13298,"('들불', 1)"
13299,"('남악', 1)"
13300,"('비정', 1)"
13301,"('화성공장', 1)"
13302,"('기공식', 1)"
13303,"('거꾸로', 1)"
13304,"('리솜', 1)"
13305,"('자음', 1)"
13306,"('커머스', 1)"
13307,"('방관', 1)"
13308,"('민법학', 1)"
13309,"('거목', 1)"
13310,"('곽윤직', 1)"
13311,"('도교', 1)"
13312,"('수퍼마켓', 1)"
13313,"('물가', 1)"
13314,"('한창수', 1)"
13315,"('신경림', 1)"
13316,"('폐회식', 1)"
13317,"('메드베', 1)"
13318,"('데바', 1)"
13319,"('바이오', 1)"
13320,"('마에스트로', 1)"
13321,"('김상열', 1)"
13322,"('흥부', 1)"
13323,"('이중성', 1)"
13324,"('소규모', 1)"
13325,"('공기오염', 1)"
13326,"('안중', 1)"
13327,"('상패', 1)"
13328,"('푸념', 1)"
13329,"('시늉', 1)"
13330,"('흠결', 1)"
13331,"('전횡', 1)"
13332,"('복종', 1)"
13333,"('함박눈', 1)"
13334,"('대헌', 1)"
13335,"('임효준', 1)"
13336,"('준결승', 1)"
13337,"('승선권', 1)"
13338,"('대동', 1)"
13339,"('조선대', 1)"
13340,"('박사학위', 1)"
13341,"('한국팬', 1)"
13342,"('평의회', 1)"
13343,"('살인범이다', 1)"
13344,"('초이스', 1)"
13345,"('파파', 1)"
13346,"('스머프', 1)"
13347,"('최흘', 1)"
13348,"('공과대학', 1)"
13349,"('융합', 1)"
13350,"('외윤덕민', 1)"
13351,"('그레이엄', 1)"
13352,"('송석언', 1)"
13353,"('대지진', 1)"
13354,"('잿더미', 1)"
13355,"('고베', 1)"
13356,"('축농증', 1)"
13357,"('천식', 1)"
13358,"('정형', 1)"
13359,"('외제', 1)"
13360,"('나락', 1)"
13361,"('회견', 1)"
13362,"('표정', 1)"
13363,"('손짓', 1)"
13364,"('종이학', 1)"
13365,"('모씨', 1)"
13366,"('대준', 1)"
13367,"('사형선고', 1)"
13368,"('변압기', 1)"
13369,"('가격담합', 1)"
13370,"('동식', 1)"
13371,"('불고기', 1)"
13372,"('가토', 1)"
13373,"('설필녀', 1)"
13374,"('조경애', 1)"
13375,"('김용하', 1)"
13376,"('금강대', 1)"
13377,"('병진', 1)"
13378,"('상호', 1)"
13379,"('김명호', 1)"
13380,"('저서', 1)"
13381,"('간때', 1)"
13382,"('엄선', 1)"
13383,"('치질', 1)"
13384,"('십중팔구', 1)"
13385,"('잇몸', 1)"
13386,"('염증', 1)"
13387,"('끼임', 1)"
13388,"('초당', 1)"
13389,"('근력', 1)"
13390,"('하이브리드', 1)"
13391,"('주파', 1)"
13392,"('팔팔', 1)"
13393,"('홍삼', 1)"
13394,"('사멸', 1)"
13395,"('마르고', 1)"
13396,"('입가', 1)"
13397,"('팔자주름', 1)"
13398,"('체용', 1)"
13399,"('방광', 1)"
13400,"('굴리', 1)"
13401,"('표기', 1)"
13402,"('우여곡절', 1)"
13403,"('계주', 1)"
13404,"('박현정', 1)"
13405,"('인간문화재', 1)"
13406,"('오르가즘', 1)"
13407,"('산케이', 1)"
13408,"('권장', 1)"
13409,"('명수', 1)"
13410,"('멘톨', 1)"
13411,"('데카', 1)"
13412,"('필라', 1)"
13413,"('정의화', 1)"
13414,"('개관', 1)"
13415,"('김태웅', 1)"
13416,"('천재교육', 1)"
13417,"('변재', 1)"
13418,"('국민일보', 1)"
13419,"('까까머리', 1)"
13420,"('폭음', 1)"
13421,"('양반', 1)"
13422,"('요가', 1)"
13423,"('복제', 1)"
13424,"('목타', 1)"
13425,"('재산관리', 1)"
13426,"('불운', 1)"
13427,"('차민규', 1)"
13428,"('애시', 1)"
13429,"('당초', 1)"
13430,"('음악감독', 1)"
13431,"('헝가리', 1)"
13432,"('윙크', 1)"
13433,"('입북', 1)"
13434,"('숭의', 1)"
13435,"('전용기', 1)"
13436,"('외설', 1)"
13437,"('광교산', 1)"
13438,"('수원시', 1)"
13439,"('최문순', 1)"
13440,"('동계', 1)"
13441,"('밤길', 1)"
13442,"('불가항력', 1)"
13443,"('유즈루', 1)"
13444,"('연패', 1)"
13445,"('치윤', 1)"
13446,"('차준', 1)"
13447,"('쇼트', 1)"
13448,"('김민수', 1)"
13449,"('메스', 1)"
13450,"('스타트', 1)"
13451,"('투혼', 1)"
13452,"('사브', 1)"
13453,"('첸코', 1)"
13454,"('부탱', 1)"
13455,"('밴쿠버', 1)"
13456,"('소치', 1)"
13457,"('제이크', 1)"
13458,"('설상', 1)"
13459,"('렴', 1)"
13460,"('대옥', 1)"
13461,"('김주식', 1)"
13462,"('페어', 1)"
13463,"('각국', 1)"
13464,"('더치페이', 1)"
13465,"('김모', 1)"
13466,"('세계문학', 1)"
13467,"('씨름', 1)"
13468,"('선열', 1)"
13469,"('강형철', 1)"
13470,"('의전', 1)"
13471,"('분주', 1)"
13472,"('원활', 1)"
13473,"('인파', 1)"
13474,"('히스패닉', 1)"
13475,"('근신', 1)"
13476,"('활동중단', 1)"
13477,"('김규섭', 1)"
13478,"('강민구', 1)"
13479,"('안영', 1)"
13480,"('축구공', 1)"
13481,"('실행', 1)"
13482,"('혼쭐', 1)"
13483,"('도설', 1)"
13484,"('시종일관', 1)"
13485,"('김민석', 1)"
13486,"('동메달', 1)"
13487,"('스모', 1)"
13488,"('킹건', 1)"
13489,"('물총', 1)"
13490,"('실재', 1)"
13491,"('판서', 1)"
13492,"('휴식시간', 1)"
13493,"('휴정', 1)"
13494,"('레카', 1)"
13495,"('펜싱', 1)"
13496,"('창단', 1)"
13497,"('방청권', 1)"
13498,"('간접사실', 1)"
13499,"('출력', 1)"
13500,"('이원화', 1)"
13501,"('보임', 1)"
13502,"('유지우', 1)"
13503,"('엄빠', 1)"
13504,"('경은', 1)"
13505,"('강기석', 1)"
13506,"('뉴스통신진흥회', 1)"
13507,"('김금례', 1)"
13508,"('경영인', 1)"
13509,"('재미교포', 1)"
13510,"('이돈', 1)"
13511,"('기탁', 1)"
13512,"('전적', 1)"
13513,"('매너손', 1)"
13514,"('안현수', 1)"
13515,"('랍신', 1)"
13516,"('신명호', 1)"
13517,"('전기톱', 1)"
13518,"('연결고리', 1)"
13519,"('타락', 1)"
13520,"('무능', 1)"
13521,"('선입견', 1)"
13522,"('강세훈', 1)"
13523,"('배선', 1)"
13524,"('이명행', 1)"
13525,"('소실', 1)"
13526,"('당케', 1)"
13527,"('졸속', 1)"
13528,"('넘사벽', 1)"
13529,"('종목', 1)"
13530,"('심헌섭', 1)"
13531,"('대의', 1)"
13532,"('도계읍', 1)"
13533,"('방화벽', 1)"
13534,"('매지리', 1)"
13535,"('동원령', 1)"
13536,"('총력', 1)"
13537,"('쇼스스봅피컬', 1)"
13538,"('발송', 1)"
13539,"('동요', 1)"
13540,"('포항시', 1)"
13541,"('북북서', 1)"
13542,"('직위', 1)"
13543,"('괴기', 1)"
13544,"('면조', 1)"
13545,"('전문성', 1)"
13546,"('수호천사', 1)"
13547,"('정남준', 1)"
13548,"('이태준', 1)"
13549,"('수상전', 1)"
13550,"('현경', 1)"
13551,"('이준기', 1)"
13552,"('김남식', 1)"
13553,"('하원의원', 1)"
13554,"('가선', 1)"
13555,"('이재정', 1)"
13556,"('베이비부머', 1)"
13557,"('터준', 1)"
13558,"('고집', 1)"
13559,"('맥가이버', 1)"
13560,"('지하실', 1)"
13561,"('대포', 1)"
13562,"('역시', 1)"
13563,"('몰타', 1)"
13564,"('버뮤다', 1)"
13565,"('상남자', 1)"
13566,"('타우', 1)"
13567,"('파토', 1)"
13568,"('육질', 1)"
13569,"('스타디움', 1)"
13570,"('누구세요', 1)"
13571,"('박진희', 1)"
13572,"('여탕', 1)"
13573,"('자연과학', 1)"
13574,"('윤태범', 1)"
13575,"('한영수', 1)"
13576,"('김민찬', 1)"
13577,"('안제', 1)"
13578,"('렙케', 1)"
13579,"('크리스', 1)"
13580,"('종대', 1)"
13581,"('시형', 1)"
13582,"('김한일', 1)"
13583,"('거사', 1)"
13584,"('능선', 1)"
13585,"('겨누', 1)"
13586,"('김성훈', 1)"
13587,"('박준영', 1)"
13588,"('오은혜', 1)"
13589,"('한상훈', 1)"
13590,"('율동', 1)"
13591,"('웃음꽃', 1)"
13592,"('천도교', 1)"
13593,"('교령', 1)"
13594,"('백종', 1)"
13595,"('손영', 1)"
13596,"('포산', 1)"
13597,"('주희', 1)"
13598,"('청암', 1)"
13599,"('사냥', 1)"
13600,"('서초역', 1)"
13601,"('내방역', 1)"
13602,"('노로', 1)"
13603,"('인제스피디움', 1)"
13604,"('만경봉호', 1)"
13605,"('하선', 1)"
13606,"('산홍', 1)"
13607,"('매국노', 1)"
13608,"('달린다', 1)"
13609,"('금동', 1)"
13610,"('감태', 1)"
13611,"('상화', 1)"
13612,"('명확', 1)"
13613,"('호언', 1)"
13614,"('장담', 1)"
13615,"('외곽순환', 1)"
13616,"('젖병값', 1)"
13617,"('고공', 1)"
13618,"('하나투어', 1)"
13619,"('도마', 1)"
13620,"('음모론', 1)"
13621,"('굴레', 1)"
13622,"('금덕', 1)"
13623,"('국자', 1)"
13624,"('김옥', 1)"
13625,"('여석기', 1)"
13626,"('로잔', 1)"
13627,"('하프', 1)"
13628,"('스터디', 1)"
13629,"('신건', 1)"
13630,"('이승열', 1)"
13631,"('오영식', 1)"
13632,"('한의사', 1)"
13633,"('숯', 1)"
13634,"('양해', 1)"
13635,"('듯박', 1)"
13636,"('주의자', 1)"
13637,"('향방', 1)"
13638,"('수긍', 1)"
13639,"('박영수', 1)"
13640,"('경의', 1)"
13641,"('최지성', 1)"
13642,"('황상', 1)"
13643,"('수동', 1)"
13644,"('직무관련성', 1)"
13645,"('방조범', 1)"
13646,"('실전', 1)"
13647,"('구분', 1)"
13648,"('양분', 1)"
13649,"('옥천군', 1)"
13650,"('윈드', 1)"
13651,"('시어', 1)"
13652,"('기차표', 1)"
13653,"('참관', 1)"
13654,"('잠정', 1)"
13655,"('민낯', 1)"
13656,"('입춘', 1)"
13657,"('이시윤', 1)"
13658,"('숙박업소', 1)"
13659,"('대조', 1)"
13660,"('재련', 1)"
13661,"('피신', 1)"
13662,"('위직', 1)"
13663,"('초심', 1)"
13664,"('사라', 1)"
13665,"('문병원', 1)"
13666,"('옥시', 1)"
13667,"('출퇴근길', 1)"
13668,"('경계', 1)"
13669,"('한겨울', 1)"
13670,"('전투복', 1)"
13671,"('기쁨조', 1)"
13672,"('청양고추', 1)"
13673,"('블라인드', 1)"
13674,"('토글', 1)"
13675,"('수신', 1)"
13676,"('개진', 1)"
13677,"('둔기', 1)"
13678,"('폐렴', 1)"
13679,"('전교회장', 1)"
13680,"('둥이', 1)"
13681,"('고마움', 1)"
13682,"('부심', 1)"
13683,"('쇄신', 1)"
13684,"('홍성희', 1)"
13685,"('을지대', 1)"
13686,"('하례', 1)"
13687,"('수린', 1)"
13688,"('문지', 1)"
13689,"('이승재', 1)"
13690,"('이호영', 1)"
13691,"('영철', 1)"
13692,"('토초세', 1)"
13693,"('엄숙', 1)"
13694,"('스매싱', 1)"
13695,"('신종', 1)"
13696,"('퍼주', 1)"
13697,"('빗썸', 1)"
13698,"('정실', 1)"
13699,"('환골탈태', 1)"
13700,"('유철', 1)"
13701,"('무법', 1)"
13702,"('김준', 1)"
13703,"('김주희', 1)"
13704,"('헬', 1)"
13705,"('스케', 1)"
13706,"('페테르센', 1)"
13707,"('류화선', 1)"
13708,"('경인여대', 1)"
13709,"('강갑', 1)"
13710,"('용씨', 1)"
13711,"('외판', 1)"
13712,"('열공', 1)"
13713,"('정기권', 1)"
13714,"('폭리', 1)"
13715,"('러시', 1)"
13716,"('뚜렷', 1)"
13717,"('블루문', 1)"
13718,"('두목', 1)"
13719,"('이임용', 1)"
13720,"('이어도', 1)"
13721,"('수신료', 1)"
13722,"('쑥대밭', 1)"
13723,"('강상현', 1)"
13724,"('소프트뱅크', 1)"
13725,"('비상발전기', 1)"
13726,"('청렴', 1)"
13727,"('도배', 1)"
13728,"('타일', 1)"
13729,"('외수', 1)"
13730,"('난의', 1)"
13731,"('탄광', 1)"
13732,"('휴재', 1)"
13733,"('자존심', 1)"
13734,"('대남', 1)"
13735,"('가스중독', 1)"
13736,"('최수종', 1)"
13737,"('하희라', 1)"
13738,"('응분', 1)"
13739,"('뒷북', 1)"
13740,"('다미', 1)"
13741,"('경량', 1)"
13742,"('풍문', 1)"
13743,"('도서전', 1)"
13744,"('교섭', 1)"
13745,"('역사학자', 1)"
13746,"('성무', 1)"
13747,"('법조인', 1)"
13748,"('한마음', 1)"
13749,"('화염방사기', 1)"
13750,"('브루노', 1)"
13751,"('마스', 1)"
13752,"('그래미', 1)"
13753,"('강국', 1)"
13754,"('개년', 1)"
13755,"('시책', 1)"
13756,"('톨게이트', 1)"
13757,"('명분', 1)"
13758,"('야심', 1)"
13759,"('뇌혈관', 1)"
13760,"('신어', 1)"
13761,"('즐거움', 1)"
13762,"('삽입', 1)"
13763,"('생식', 1)"
13764,"('소자', 1)"
13765,"('청각', 1)"
13766,"('외길', 1)"
13767,"('방향타', 1)"
13768,"('보폭', 1)"
13769,"('해양심층수', 1)"
13770,"('유익', 1)"
13771,"('장내', 1)"
13772,"('각광', 1)"
13773,"('청취', 1)"
13774,"('향상', 1)"
13775,"('자가', 1)"
13776,"('진피', 1)"
13777,"('오차', 1)"
13778,"('풀', 1)"
13779,"('보탰다', 1)"
13780,"('불시', 1)"
13781,"('갈래', 1)"
13782,"('철새', 1)"
13783,"('토착화', 1)"
13784,"('엎치락뒤치락', 1)"
13785,"('설움', 1)"
13786,"('속공', 1)"
13787,"('손연재', 1)"
13788,"('소트니코바', 1)"
13789,"('화염', 1)"
13790,"('위층', 1)"
13791,"('일양약품', 1)"
13792,"('곽호순', 1)"
13793,"('천', 1)"
13794,"('새내기', 1)"
13795,"('은평구', 1)"
13796,"('함경남도', 1)"
13797,"('장진', 1)"
13798,"('롤모델', 1)"
13799,"('코너링', 1)"
13800,"('호주오픈', 1)"
13801,"('여상규', 1)"
13802,"('웃기', 1)"
13803,"('베이징', 1)"
13804,"('조지연', 1)"
13805,"('순식간', 1)"
13806,"('독가스', 1)"
13807,"('윤상', 1)"
13808,"('조코비치', 1)"
13809,"('아드님', 1)"
13810,"('안당', 1)"
13811,"('몬스터', 1)"
13812,"('삐끗', 1)"
13813,"('그게', 1)"
13814,"('골다공증', 1)"
13815,"('마술사', 1)"
13816,"('뿌얘졌다', 1)"
13817,"('집계', 1)"
13818,"('전재용', 1)"
13819,"('중풍', 1)"
13820,"('중환자', 1)"
13821,"('탈의실', 1)"
13822,"('얼음과자', 1)"
13823,"('로이', 1)"
13824,"('석기', 1)"
13825,"('민우', 1)"
13826,"('눈덩이', 1)"
13827,"('데스크', 1)"
13828,"('목도리', 1)"
13829,"('맹위', 1)"
13830,"('송승헌', 1)"
13831,"('류이페이', 1)"
13832,"('사탄', 1)"
13833,"('계략', 1)"
13834,"('불우', 1)"
13835,"('한수지', 1)"
13836,"('의중', 1)"
13837,"('전념', 1)"
13838,"('간병', 1)"
13839,"('심부름', 1)"
13840,"('외전', 1)"
13841,"('심복', 1)"
13842,"('재외국민', 1)"
13843,"('보육료', 1)"
13844,"('불도', 1)"
13845,"('일간', 1)"
13846,"('성처', 1)"
13847,"('김영규', 1)"
13848,"('텝스', 1)"
13849,"('난이도', 1)"
13850,"('열심', 1)"
13851,"('좌절', 1)"
13852,"('진규', 1)"
13853,"('신현우', 1)"
13854,"('존리', 1)"
13855,"('달방', 1)"
13856,"('온수', 1)"
13857,"('국립박물관', 1)"
13858,"('어스시', 1)"
13859,"('연대기', 1)"
13860,"('어슐러', 1)"
13861,"('귄', 1)"
13862,"('포용', 1)"
13863,"('하중', 1)"
13864,"('안경현', 1)"
13865,"('김기영', 1)"
13866,"('코비', 1)"
13867,"('아카데미상', 1)"
13868,"('머리카락', 1)"
13869,"('만만', 1)"
13870,"('신사동호랭이', 1)"
13871,"('나상엽', 1)"
13872,"('꼬꼬', 1)"
13873,"('자궁암', 1)"
13874,"('중이염', 1)"
13875,"('제화', 1)"
13876,"('고엽제', 1)"
13877,"('부원', 1)"
13878,"('장보', 1)"
13879,"('견', 1)"
13880,"('신호탄', 1)"
13881,"('이형택', 1)"
13882,"('취할', 1)"
13883,"('부산영화제', 1)"
13884,"('김윤식', 1)"
13885,"('시흥시', 1)"
13886,"('차벽', 1)"
13887,"('모스크바', 1)"
13888,"('알래스카', 1)"
13889,"('꾹', 1)"
13890,"('스누버', 1)"
13891,"('출원', 1)"
13892,"('무위', 1)"
13893,"('정기현', 1)"
13894,"('김향숙', 1)"
13895,"('임철호', 1)"
13896,"('루퍼트', 1)"
13897,"('머독', 1)"
13898,"('유지니', 1)"
13899,"('허영', 1)"
13900,"('다보스', 1)"
13901,"('슈올즈', 1)"
13902,"('접점', 1)"
